,user,mood,genre
15048,2691,surprised,0
15049,2691,neutral,0
15050,2692,angry,0
15051,2692,disgusted,0
15052,2692,fearful,0
15053,2692,happy,0
15054,2692,sad,0
15055,2692,surprised,0
15056,2692,neutral,0
15057,2693,angry,0
15058,2693,disgusted,0
15059,2693,fearful,0
15060,2693,happy,0
15061,2693,sad,0
15062,2693,surprised,0
15063,2693,neutral,0
15064,2694,angry,0
15065,2694,disgusted,0
15066,2694,fearful,0
15067,2694,happy,0
15068,2694,sad,0
15069,2694,surprised,0
15070,2694,neutral,0
15071,2695,angry,0
15072,2695,disgusted,0
15073,2695,fearful,0
15074,2695,happy,0
15075,2695,sad,0
15076,2695,surprised,0
15077,2695,neutral,0
15078,2696,angry,0
15079,2696,disgusted,0
15080,2696,fearful,0
15081,2696,happy,0
15082,2696,sad,0
15083,2696,surprised,0
15084,2696,neutral,0
15085,2697,angry,0
15086,2697,disgusted,0
15087,2697,fearful,0
15088,2697,happy,0
15089,2697,sad,0
15090,2697,surprised,0
15091,2697,neutral,0
15092,2698,angry,0
15093,2698,disgusted,0
15094,2698,fearful,0
15095,2698,happy,0
15096,2698,sad,0
15097,2698,surprised,0
15098,2698,neutral,0
15099,2699,angry,0
15100,2699,disgusted,0
15101,2699,fearful,0
15102,2699,happy,0
15103,2699,sad,0
15104,2699,surprised,0
15105,2699,neutral,0
15106,2700,angry,0
15107,2700,disgusted,0
15108,2700,fearful,0
15109,2700,happy,0
15110,2700,sad,0
15111,2700,surprised,0
15112,2700,neutral,0
15113,2701,angry,0
15114,2701,disgusted,0
15115,2701,fearful,0
15116,2701,happy,0
15117,2701,sad,0
15118,2701,surprised,0
15119,2701,neutral,0
15120,2702,angry,0
15121,2702,disgusted,0
15122,2702,fearful,0
15123,2702,happy,0
15124,2702,sad,0
15125,2702,surprised,0
15126,2702,neutral,0
15127,2703,angry,0
15128,2703,disgusted,0
15129,2703,fearful,0
15130,2703,happy,0
15131,2703,sad,0
15132,2703,surprised,0
15133,2703,neutral,0
15134,2706,angry,0
15135,2706,disgusted,0
15136,2706,fearful,0
15137,2706,happy,0
15138,2706,sad,0
15139,2706,surprised,0
15140,2706,neutral,0
15141,2707,angry,0
15142,2707,disgusted,0
15143,2707,fearful,0
15144,2707,happy,0
15145,2707,sad,0
15146,2707,surprised,0
15147,2707,neutral,0
15148,2708,angry,0
15149,2708,disgusted,0
15150,2708,fearful,0
15151,2708,happy,0
15152,2708,sad,0
15153,2708,surprised,0
15154,2708,neutral,0
15155,2709,angry,0
15156,2709,disgusted,0
15157,2709,fearful,0
15158,2709,happy,0
15159,2709,sad,0
15160,2709,surprised,0
15161,2709,neutral,0
15162,2710,angry,0
15163,2710,disgusted,0
15164,2710,fearful,0
15165,2710,happy,0
15166,2710,sad,0
15167,2710,surprised,0
15168,2710,neutral,0
15169,2711,angry,0
15170,2711,disgusted,0
15171,2711,fearful,0
15172,2711,happy,0
15173,2711,sad,0
15174,2711,surprised,0
15175,2711,neutral,0
15176,2712,angry,0
15177,2712,disgusted,0
15178,2712,fearful,0
15179,2712,happy,0
15180,2712,sad,0
15181,2712,surprised,0
15182,2712,neutral,0
15183,2713,angry,0
15184,2713,disgusted,0
15185,2713,fearful,0
15186,2713,happy,0
15187,2713,sad,0
15188,2713,surprised,0
15189,2713,neutral,0
15190,2715,angry,0
15191,2715,disgusted,0
15192,2715,fearful,0
15193,2715,happy,0
15194,2715,sad,0
15195,2715,surprised,0
15196,2715,neutral,0
15197,2716,angry,0
15198,2716,disgusted,0
15199,2716,fearful,0
15200,2716,happy,0
15201,2716,sad,0
15202,2716,surprised,0
15203,2716,neutral,0
15204,2717,angry,0
15205,2717,disgusted,0
15206,2717,fearful,0
15207,2717,happy,0
15208,2717,sad,0
15209,2717,surprised,0
15210,2717,neutral,0
15211,2718,angry,0
15212,2718,disgusted,0
15213,2718,fearful,0
15214,2718,happy,0
15215,2718,sad,0
15216,2718,surprised,0
15217,2718,neutral,0
15218,2719,angry,0
15219,2719,disgusted,0
15220,2719,fearful,0
15221,2719,happy,0
15222,2719,sad,0
15223,2719,surprised,0
15224,2719,neutral,0
15225,2720,angry,0
15226,2720,disgusted,0
15227,2720,fearful,0
15228,2720,happy,0
15229,2720,sad,0
15230,2720,surprised,0
15231,2720,neutral,0
15232,2721,angry,0
15233,2721,disgusted,0
15234,2721,fearful,0
15235,2721,happy,0
15236,2721,sad,0
15237,2721,surprised,0
15238,2721,neutral,0
15239,2722,angry,0
15240,2722,disgusted,0
15241,2722,fearful,0
15242,2722,happy,0
15243,2722,sad,0
15244,2722,surprised,0
15245,2722,neutral,0
15246,2723,angry,0
15247,2723,disgusted,0
15248,2723,fearful,0
15249,2723,happy,0
15250,2723,sad,0
15251,2723,surprised,0
15252,2723,neutral,0
15253,2724,angry,0
15254,2724,disgusted,0
15255,2724,fearful,0
15256,2724,happy,0
15257,2724,sad,0
15258,2724,surprised,0
15259,2724,neutral,0
15260,2725,angry,0
15261,2725,disgusted,0
15262,2725,fearful,0
15263,2725,happy,0
15264,2725,sad,0
15265,2725,surprised,0
15266,2725,neutral,0
15267,2726,angry,0
15268,2726,disgusted,0
15269,2726,fearful,0
15270,2726,happy,0
15271,2726,sad,0
15272,2726,surprised,0
15273,2726,neutral,0
15274,2727,angry,0
15275,2727,disgusted,0
15276,2727,fearful,0
15277,2727,happy,0
15278,2727,sad,0
15279,2727,surprised,0
15280,2727,neutral,0
15281,2728,angry,0
15282,2728,disgusted,0
15283,2728,fearful,0
15284,2728,happy,0
15285,2728,sad,0
15286,2728,surprised,0
15287,2728,neutral,0
15288,2729,angry,0
15289,2729,disgusted,0
15290,2729,fearful,0
15291,2729,happy,0
15292,2729,sad,0
15293,2729,surprised,0
15294,2729,neutral,0
15295,2730,angry,0
15296,2730,disgusted,0
15297,2730,fearful,0
15298,2730,happy,0
15299,2730,sad,0
15300,2730,surprised,0
15301,2730,neutral,0
15302,2731,angry,0
15303,2731,disgusted,0
15304,2731,fearful,0
15305,2731,happy,0
15306,2731,sad,0
15307,2731,surprised,0
15308,2731,neutral,0
15309,2732,angry,0
15310,2732,disgusted,0
15311,2732,fearful,0
15312,2732,happy,0
15313,2732,sad,0
15314,2732,surprised,0
15315,2732,neutral,0
15316,2733,angry,0
15317,2733,disgusted,0
15318,2733,fearful,0
15319,2733,happy,0
15320,2733,sad,0
15321,2733,surprised,0
15322,2733,neutral,0
15323,2734,angry,0
15324,2734,disgusted,0
15325,2734,fearful,0
15326,2734,happy,0
15327,2734,sad,0
15328,2734,surprised,0
15329,2734,neutral,0
15330,2735,angry,0
15331,2735,disgusted,0
15332,2735,fearful,0
15333,2735,happy,0
15334,2735,sad,0
15335,2735,surprised,0
15336,2735,neutral,0
15337,2736,angry,0
15338,2736,disgusted,0
15339,2736,fearful,0
15340,2736,happy,0
15341,2736,sad,0
15342,2736,surprised,0
15343,2736,neutral,0
15344,2737,angry,0
15345,2737,disgusted,0
15346,2737,fearful,0
15347,2737,happy,0
15348,2737,sad,0
15349,2737,surprised,0
15350,2737,neutral,0
15351,2738,angry,0
15352,2738,disgusted,0
15353,2738,fearful,0
15354,2738,happy,0
15355,2738,sad,0
15356,2738,surprised,0
15357,2738,neutral,0
15358,2739,angry,0
15359,2739,disgusted,0
15360,2739,fearful,0
15361,2739,happy,0
15362,2739,sad,0
15363,2739,surprised,0
15364,2739,neutral,0
15365,2741,angry,0
15366,2741,disgusted,0
15367,2741,fearful,0
15368,2741,happy,0
15369,2741,sad,0
15370,2741,surprised,0
15371,2741,neutral,0
15372,2745,angry,0
15373,2745,disgusted,0
15374,2745,fearful,0
15375,2745,happy,0
15376,2745,sad,0
15377,2745,surprised,0
15378,2745,neutral,0
15379,2746,angry,0
15380,2746,disgusted,0
15381,2746,fearful,0
15382,2746,happy,0
15383,2746,sad,0
15384,2746,surprised,0
15385,2746,neutral,0
15386,2747,angry,0
15387,2747,disgusted,0
15388,2747,fearful,0
15389,2747,happy,0
15390,2747,sad,0
15391,2747,surprised,0
15392,2747,neutral,0
15393,2748,angry,0
15394,2748,disgusted,0
15395,2748,fearful,0
15396,2748,happy,0
15397,2748,sad,0
15398,2748,surprised,0
15399,2748,neutral,0
15400,2749,angry,0
15401,2749,disgusted,0
15402,2749,fearful,0
15403,2749,happy,0
15404,2749,sad,0
15405,2749,surprised,0
15406,2749,neutral,0
15407,2750,angry,0
15408,2750,disgusted,0
15409,2750,fearful,0
15410,2750,happy,0
15411,2750,sad,0
15412,2750,surprised,0
15413,2750,neutral,0
15414,2752,angry,0
15415,2752,disgusted,0
15416,2752,fearful,0
15417,2752,happy,0
15418,2752,sad,0
15419,2752,surprised,0
15420,2752,neutral,0
15421,2753,angry,0
15422,2753,disgusted,0
15423,2753,fearful,0
15424,2753,happy,0
15425,2753,sad,0
15426,2753,surprised,0
15427,2753,neutral,0
15428,2757,angry,0
15429,2757,disgusted,0
15430,2757,fearful,0
15431,2757,happy,0
15432,2757,sad,0
15433,2757,surprised,0
15434,2757,neutral,0
15435,2758,angry,0
15436,2758,disgusted,0
15437,2758,fearful,0
15438,2758,happy,0
15439,2758,sad,0
15440,2758,surprised,0
15441,2758,neutral,0
15442,2759,angry,0
15443,2759,disgusted,0
15444,2759,fearful,0
15445,2759,happy,0
15446,2759,sad,0
15447,2759,surprised,0
15448,2759,neutral,0
15449,2760,angry,0
15450,2760,disgusted,0
15451,2760,fearful,0
15452,2760,happy,0
15453,2760,sad,0
15454,2760,surprised,0
15455,2760,neutral,0
15456,2761,angry,0
15457,2761,disgusted,0
15458,2761,fearful,0
15459,2761,happy,0
15460,2761,sad,0
15461,2761,surprised,0
15462,2761,neutral,0
15463,2762,angry,0
15464,2762,disgusted,0
15465,2762,fearful,0
15466,2762,happy,0
15467,2762,sad,0
15468,2762,surprised,0
15469,2762,neutral,0
15470,2763,angry,0
15471,2763,disgusted,0
15472,2763,fearful,0
15473,2763,happy,0
15474,2763,sad,0
15475,2763,surprised,0
15476,2763,neutral,0
15477,2764,angry,0
15478,2764,disgusted,0
15479,2764,fearful,0
15480,2764,happy,0
15481,2764,sad,0
15482,2764,surprised,0
15483,2764,neutral,0
15484,2765,angry,0
15485,2765,disgusted,0
15486,2765,fearful,0
15487,2765,happy,0
15488,2765,sad,0
15489,2765,surprised,0
15490,2765,neutral,0
15491,2766,angry,0
15492,2766,disgusted,0
15493,2766,fearful,0
15494,2766,happy,0
15495,2766,sad,0
15496,2766,surprised,0
15497,2766,neutral,0
15498,2767,angry,0
15499,2767,disgusted,0
15500,2767,fearful,0
15501,2767,happy,0
15502,2767,sad,0
15503,2767,surprised,0
15504,2767,neutral,0
15505,2769,angry,0
15506,2769,disgusted,0
15507,2769,fearful,0
15508,2769,happy,0
15509,2769,sad,0
15510,2769,surprised,0
15511,2769,neutral,0
15512,2770,angry,0
15513,2770,disgusted,0
15514,2770,fearful,0
15515,2770,happy,0
15516,2770,sad,0
15517,2770,surprised,0
15518,2770,neutral,0
15519,2771,angry,0
15520,2771,disgusted,0
15521,2771,fearful,0
15522,2771,happy,0
15523,2771,sad,0
15524,2771,surprised,0
15525,2771,neutral,0
15526,2772,angry,0
15527,2772,disgusted,0
15528,2772,fearful,0
15529,2772,happy,0
15530,2772,sad,0
15531,2772,surprised,0
15532,2772,neutral,0
15533,2774,angry,0
15534,2774,disgusted,0
15535,2774,fearful,0
15536,2774,happy,0
15537,2774,sad,0
15538,2774,surprised,0
15539,2774,neutral,0
15540,2775,angry,0
15541,2775,disgusted,0
15542,2775,fearful,0
15543,2775,happy,0
15544,2775,sad,0
15545,2775,surprised,0
15546,2775,neutral,0
15547,2777,angry,0
15548,2777,disgusted,0
15549,2777,fearful,0
15550,2777,happy,0
15551,2777,sad,0
15552,2777,surprised,0
15553,2777,neutral,0
15554,2778,angry,0
15555,2778,disgusted,0
15556,2778,fearful,0
15557,2778,happy,0
15558,2778,sad,0
15559,2778,surprised,0
15560,2778,neutral,0
15561,2779,angry,0
15562,2779,disgusted,0
15563,2779,fearful,0
15564,2779,happy,0
15565,2779,sad,0
15566,2779,surprised,0
15567,2779,neutral,0
15568,2780,angry,0
15569,2780,disgusted,0
15570,2780,fearful,0
15571,2780,happy,0
15572,2780,sad,0
15573,2780,surprised,0
15574,2780,neutral,0
15575,2781,angry,0
15576,2781,disgusted,0
15577,2781,fearful,0
15578,2781,happy,0
15579,2781,sad,0
15580,2781,surprised,0
15581,2781,neutral,0
15582,2782,angry,0
15583,2782,disgusted,0
15584,2782,fearful,0
15585,2782,happy,0
15586,2782,sad,0
15587,2782,surprised,0
15588,2782,neutral,0
15589,2786,angry,0
15590,2786,disgusted,0
15591,2786,fearful,0
15592,2786,happy,0
15593,2786,sad,0
15594,2786,surprised,0
15595,2786,neutral,0
15596,2787,angry,0
15597,2787,disgusted,0
15598,2787,fearful,0
15599,2787,happy,0
15600,2787,sad,0
15601,2787,surprised,0
15602,2787,neutral,0
15603,2788,angry,0
15604,2788,disgusted,0
15605,2788,fearful,0
15606,2788,happy,0
15607,2788,sad,0
15608,2788,surprised,0
15609,2788,neutral,0
15610,2789,angry,0
15611,2789,disgusted,0
15612,2789,fearful,0
15613,2789,happy,0
15614,2789,sad,0
15615,2789,surprised,0
15616,2789,neutral,0
15617,2790,angry,0
15618,2790,disgusted,0
15619,2790,fearful,0
15620,2790,happy,0
15621,2790,sad,0
15622,2790,surprised,0
15623,2790,neutral,0
15624,2791,angry,0
15625,2791,disgusted,0
15626,2791,fearful,0
15627,2791,happy,0
15628,2791,sad,0
15629,2791,surprised,0
15630,2791,neutral,0
15631,2792,angry,0
15632,2792,disgusted,0
15633,2792,fearful,0
15634,2792,happy,0
15635,2792,sad,0
15636,2792,surprised,0
15637,2792,neutral,0
15638,2793,angry,0
15639,2793,disgusted,0
15640,2793,fearful,0
15641,2793,happy,0
15642,2793,sad,0
15643,2793,surprised,0
15644,2793,neutral,0
15645,2794,angry,0
15646,2794,disgusted,0
15647,2794,fearful,0
15648,2794,happy,0
15649,2794,sad,0
15650,2794,surprised,0
15651,2794,neutral,0
15652,2795,angry,0
15653,2795,disgusted,0
15654,2795,fearful,0
15655,2795,happy,0
15656,2795,sad,0
15657,2795,surprised,0
15658,2795,neutral,0
15659,2796,angry,0
15660,2796,disgusted,0
15661,2796,fearful,0
15662,2796,happy,0
15663,2796,sad,0
15664,2796,surprised,0
15665,2796,neutral,0
15666,2797,angry,0
15667,2797,disgusted,0
15668,2797,fearful,0
15669,2797,happy,0
15670,2797,sad,0
15671,2797,surprised,0
15672,2797,neutral,0
15673,2798,angry,0
15674,2798,disgusted,0
15675,2798,fearful,0
15676,2798,happy,0
15677,2798,sad,0
15678,2798,surprised,0
15679,2798,neutral,0
15680,2799,angry,0
15681,2799,disgusted,0
15682,2799,fearful,0
15683,2799,happy,0
15684,2799,sad,0
15685,2799,surprised,0
15686,2799,neutral,0
15687,2800,angry,0
15688,2800,disgusted,0
15689,2800,fearful,0
15690,2800,happy,0
15691,2800,sad,0
15692,2800,surprised,0
15693,2800,neutral,0
15694,2801,angry,0
15695,2801,disgusted,0
15696,2801,fearful,0
15697,2801,happy,0
15698,2801,sad,0
15699,2801,surprised,0
15700,2801,neutral,0
15701,2802,angry,0
15702,2802,disgusted,0
15703,2802,fearful,0
15704,2802,happy,0
15705,2802,sad,0
15706,2802,surprised,0
15707,2802,neutral,0
15708,2803,angry,0
15709,2803,disgusted,0
15710,2803,fearful,0
15711,2803,happy,0
15712,2803,sad,0
15713,2803,surprised,0
15714,2803,neutral,0
15715,2804,angry,0
15716,2804,disgusted,0
15717,2804,fearful,0
15718,2804,happy,0
15719,2804,sad,0
15720,2804,surprised,0
15721,2804,neutral,0
15722,2805,angry,0
15723,2805,disgusted,0
15724,2805,fearful,0
15725,2805,happy,0
15726,2805,sad,0
15727,2805,surprised,0
15728,2805,neutral,0
15729,2806,angry,0
15730,2806,disgusted,0
15731,2806,fearful,0
15732,2806,happy,0
15733,2806,sad,0
15734,2806,surprised,0
15735,2806,neutral,0
15736,2807,angry,0
15737,2807,disgusted,0
15738,2807,fearful,0
15739,2807,happy,0
15740,2807,sad,0
15741,2807,surprised,0
15742,2807,neutral,0
15743,2808,angry,0
15744,2808,disgusted,0
15745,2808,fearful,0
15746,2808,happy,0
15747,2808,sad,0
15748,2808,surprised,0
15749,2808,neutral,0
15750,2809,angry,0
15751,2809,disgusted,0
15752,2809,fearful,0
15753,2809,happy,0
15754,2809,sad,0
15755,2809,surprised,0
15756,2809,neutral,0
15757,2810,angry,0
15758,2810,disgusted,0
15759,2810,fearful,0
15760,2810,happy,0
15761,2810,sad,0
15762,2810,surprised,0
15763,2810,neutral,0
15764,2812,angry,0
15765,2812,disgusted,0
15766,2812,fearful,0
15767,2812,happy,0
15768,2812,sad,0
15769,2812,surprised,0
15770,2812,neutral,0
15771,2815,angry,0
15772,2815,disgusted,0
15773,2815,fearful,0
15774,2815,happy,0
15775,2815,sad,0
15776,2815,surprised,0
15777,2815,neutral,0
15778,2816,angry,0
15779,2816,disgusted,0
15780,2816,fearful,0
15781,2816,happy,0
15782,2816,sad,0
15783,2816,surprised,0
15784,2816,neutral,0
15785,2817,angry,0
15786,2817,disgusted,0
15787,2817,fearful,0
15788,2817,happy,0
15789,2817,sad,0
15790,2817,surprised,0
15791,2817,neutral,0
15792,2818,angry,0
15793,2818,disgusted,0
15794,2818,fearful,0
15795,2818,happy,0
15796,2818,sad,0
15797,2818,surprised,0
15798,2818,neutral,0
15799,2819,angry,0
15800,2819,disgusted,0
15801,2819,fearful,0
15802,2819,happy,0
15803,2819,sad,0
15804,2819,surprised,0
15805,2819,neutral,0
15806,2822,angry,0
15807,2822,disgusted,0
15808,2822,fearful,0
15809,2822,happy,0
15810,2822,sad,0
15811,2822,surprised,0
15812,2822,neutral,0
15813,2826,angry,0
15814,2826,disgusted,0
15815,2826,fearful,0
15816,2826,happy,0
15817,2826,sad,0
15818,2826,surprised,0
15819,2826,neutral,0
15820,2827,angry,0
15821,2827,disgusted,0
15822,2827,fearful,0
15823,2827,happy,0
15824,2827,sad,0
15825,2827,surprised,0
15826,2827,neutral,0
15827,2828,angry,0
15828,2828,disgusted,0
15829,2828,fearful,0
15830,2828,happy,0
15831,2828,sad,0
15832,2828,surprised,0
15833,2828,neutral,0
15834,2829,angry,0
15835,2829,disgusted,0
15836,2829,fearful,0
15837,2829,happy,0
15838,2829,sad,0
15839,2829,surprised,0
15840,2829,neutral,0
15841,2830,angry,0
15842,2830,disgusted,0
15843,2830,fearful,0
15844,2830,happy,0
15845,2830,sad,0
15846,2830,surprised,0
15847,2830,neutral,0
15848,2832,angry,0
15849,2832,disgusted,0
15850,2832,fearful,0
15851,2832,happy,0
15852,2832,sad,0
15853,2832,surprised,0
15854,2832,neutral,0
15855,2833,angry,0
15856,2833,disgusted,0
15857,2833,fearful,0
15858,2833,happy,0
15859,2833,sad,0
15860,2833,surprised,0
15861,2833,neutral,0
15862,2834,angry,0
15863,2834,disgusted,0
15864,2834,fearful,0
15865,2834,happy,0
15866,2834,sad,0
15867,2834,surprised,0
15868,2834,neutral,0
15869,2835,angry,0
15870,2835,disgusted,0
15871,2835,fearful,0
15872,2835,happy,0
15873,2835,sad,0
15874,2835,surprised,0
15875,2835,neutral,0
15876,2836,angry,0
15877,2836,disgusted,0
15878,2836,fearful,0
15879,2836,happy,0
15880,2836,sad,0
15881,2836,surprised,0
15882,2836,neutral,0
15883,2837,angry,0
15884,2837,disgusted,0
15885,2837,fearful,0
15886,2837,happy,0
15887,2837,sad,0
15888,2837,surprised,0
15889,2837,neutral,0
15890,2840,angry,0
15891,2840,disgusted,0
15892,2840,fearful,0
15893,2840,happy,0
15894,2840,sad,0
15895,2840,surprised,0
15896,2840,neutral,0
15897,2841,angry,0
15898,2841,disgusted,0
15899,2841,fearful,0
15900,2841,happy,0
15901,2841,sad,0
15902,2841,surprised,0
15903,2841,neutral,0
15904,2843,angry,0
15905,2843,disgusted,0
15906,2843,fearful,0
15907,2843,happy,0
15908,2843,sad,0
15909,2843,surprised,0
15910,2843,neutral,0
15911,2844,angry,0
15912,2844,disgusted,0
15913,2844,fearful,0
15914,2844,happy,0
15915,2844,sad,0
15916,2844,surprised,0
15917,2844,neutral,0
15918,2846,angry,0
15919,2846,disgusted,0
15920,2846,fearful,0
15921,2846,happy,0
15922,2846,sad,0
15923,2846,surprised,0
15924,2846,neutral,0
15925,2847,angry,0
15926,2847,disgusted,0
15927,2847,fearful,0
15928,2847,happy,0
15929,2847,sad,0
15930,2847,surprised,0
15931,2847,neutral,0
15932,2848,angry,0
15933,2848,disgusted,0
15934,2848,fearful,0
15935,2848,happy,0
15936,2848,sad,0
15937,2848,surprised,0
15938,2848,neutral,0
15939,2851,angry,0
15940,2851,disgusted,0
15941,2851,fearful,0
15942,2851,happy,0
15943,2851,sad,0
15944,2851,surprised,0
15945,2851,neutral,0
15946,2852,angry,0
15947,2852,disgusted,0
15948,2852,fearful,0
15949,2852,happy,0
15950,2852,sad,0
15951,2852,surprised,0
15952,2852,neutral,0
15953,2856,angry,0
15954,2856,disgusted,0
15955,2856,fearful,0
15956,2856,happy,0
15957,2856,sad,0
15958,2856,surprised,0
15959,2856,neutral,0
15960,2857,angry,0
15961,2857,disgusted,0
15962,2857,fearful,0
15963,2857,happy,0
15964,2857,sad,0
15965,2857,surprised,0
15966,2857,neutral,0
15967,2858,angry,0
15968,2858,disgusted,0
15969,2858,fearful,0
15970,2858,happy,0
15971,2858,sad,0
15972,2858,surprised,0
15973,2858,neutral,0
15974,2859,angry,0
15975,2859,disgusted,0
15976,2859,fearful,0
15977,2859,happy,0
15978,2859,sad,0
15979,2859,surprised,0
15980,2859,neutral,0
15981,2860,angry,0
15982,2860,disgusted,0
15983,2860,fearful,0
15984,2860,happy,0
15985,2860,sad,0
15986,2860,surprised,0
15987,2860,neutral,0
15988,2861,angry,0
15989,2861,disgusted,0
15990,2861,fearful,0
15991,2861,happy,0
15992,2861,sad,0
15993,2861,surprised,0
15994,2861,neutral,0
15995,2862,angry,0
15996,2862,disgusted,0
15997,2862,fearful,0
15998,2862,happy,0
15999,2862,sad,0
16000,2862,surprised,0
16001,2862,neutral,0
16002,2863,angry,0
16003,2863,disgusted,0
16004,2863,fearful,0
16005,2863,happy,0
16006,2863,sad,0
16007,2863,surprised,0
16008,2863,neutral,0
16009,2864,angry,0
16010,2864,disgusted,0
16011,2864,fearful,0
16012,2864,happy,0
16013,2864,sad,0
16014,2864,surprised,0
16015,2864,neutral,0
16016,2865,angry,0
16017,2865,disgusted,0
16018,2865,fearful,0
16019,2865,happy,0
16020,2865,sad,0
16021,2865,surprised,0
16022,2865,neutral,0
16023,2866,angry,0
16024,2866,disgusted,0
16025,2866,fearful,0
16026,2866,happy,0
16027,2866,sad,0
16028,2866,surprised,0
16029,2866,neutral,0
16030,2867,angry,0
16031,2867,disgusted,0
16032,2867,fearful,0
16033,2867,happy,0
16034,2867,sad,0
16035,2867,surprised,0
16036,2867,neutral,0
16037,2868,angry,0
16038,2868,disgusted,0
16039,2868,fearful,0
16040,2868,happy,0
16041,2868,sad,0
16042,2868,surprised,0
16043,2868,neutral,0
16044,2870,angry,0
16045,2870,disgusted,0
16046,2870,fearful,0
16047,2870,happy,0
16048,2870,sad,0
16049,2870,surprised,0
16050,2870,neutral,0
16051,2871,angry,0
16052,2871,disgusted,0
16053,2871,fearful,0
16054,2871,happy,0
16055,2871,sad,0
16056,2871,surprised,0
16057,2871,neutral,0
16058,2872,angry,0
16059,2872,disgusted,0
16060,2872,fearful,0
16061,2872,happy,0
16062,2872,sad,0
16063,2872,surprised,0
16064,2872,neutral,0
16065,2873,angry,0
16066,2873,disgusted,0
16067,2873,fearful,0
16068,2873,happy,0
16069,2873,sad,0
16070,2873,surprised,0
16071,2873,neutral,0
16072,2874,angry,0
16073,2874,disgusted,0
16074,2874,fearful,0
16075,2874,happy,0
16076,2874,sad,0
16077,2874,surprised,0
16078,2874,neutral,0
16079,2875,angry,0
16080,2875,disgusted,0
16081,2875,fearful,0
16082,2875,happy,0
16083,2875,sad,0
16084,2875,surprised,0
16085,2875,neutral,0
16086,2876,angry,0
16087,2876,disgusted,0
16088,2876,fearful,0
16089,2876,happy,0
16090,2876,sad,0
16091,2876,surprised,0
16092,2876,neutral,0
16093,2877,angry,0
16094,2877,disgusted,0
16095,2877,fearful,0
16096,2877,happy,0
16097,2877,sad,0
16098,2877,surprised,0
16099,2877,neutral,0
16100,2878,angry,0
16101,2878,disgusted,0
16102,2878,fearful,0
16103,2878,happy,0
16104,2878,sad,0
16105,2878,surprised,0
16106,2878,neutral,0
16107,2879,angry,0
16108,2879,disgusted,0
16109,2879,fearful,0
16110,2879,happy,0
16111,2879,sad,0
16112,2879,surprised,0
16113,2879,neutral,0
16114,2880,angry,0
16115,2880,disgusted,0
16116,2880,fearful,0
16117,2880,happy,0
16118,2880,sad,0
16119,2880,surprised,0
16120,2880,neutral,0
16121,2881,angry,0
16122,2881,disgusted,0
16123,2881,fearful,0
16124,2881,happy,0
16125,2881,sad,0
16126,2881,surprised,0
16127,2881,neutral,0
16128,2882,angry,0
16129,2882,disgusted,0
16130,2882,fearful,0
16131,2882,happy,0
16132,2882,sad,0
16133,2882,surprised,0
16134,2882,neutral,0
16135,2883,angry,0
16136,2883,disgusted,0
16137,2883,fearful,0
16138,2883,happy,0
16139,2883,sad,0
16140,2883,surprised,0
16141,2883,neutral,0
16142,2884,angry,0
16143,2884,disgusted,0
16144,2884,fearful,0
16145,2884,happy,0
16146,2884,sad,0
16147,2884,surprised,0
16148,2884,neutral,0
16149,2885,angry,0
16150,2885,disgusted,0
16151,2885,fearful,0
16152,2885,happy,0
16153,2885,sad,0
16154,2885,surprised,0
16155,2885,neutral,0
16156,2886,angry,0
16157,2886,disgusted,0
16158,2886,fearful,0
16159,2886,happy,0
16160,2886,sad,0
16161,2886,surprised,0
16162,2886,neutral,0
16163,2887,angry,0
16164,2887,disgusted,0
16165,2887,fearful,0
16166,2887,happy,0
16167,2887,sad,0
16168,2887,surprised,0
16169,2887,neutral,0
16170,2888,angry,0
16171,2888,disgusted,0
16172,2888,fearful,0
16173,2888,happy,0
16174,2888,sad,0
16175,2888,surprised,0
16176,2888,neutral,0
16177,2889,angry,0
16178,2889,disgusted,0
16179,2889,fearful,0
16180,2889,happy,0
16181,2889,sad,0
16182,2889,surprised,0
16183,2889,neutral,0
16184,2890,angry,0
16185,2890,disgusted,0
16186,2890,fearful,0
16187,2890,happy,0
16188,2890,sad,0
16189,2890,surprised,0
16190,2890,neutral,0
16191,2891,angry,0
16192,2891,disgusted,0
16193,2891,fearful,0
16194,2891,happy,0
16195,2891,sad,0
16196,2891,surprised,0
16197,2891,neutral,0
16198,2893,angry,0
16199,2893,disgusted,0
16200,2893,fearful,0
16201,2893,happy,0
16202,2893,sad,0
16203,2893,surprised,0
16204,2893,neutral,0
16205,2894,angry,0
16206,2894,disgusted,0
16207,2894,fearful,0
16208,2894,happy,0
16209,2894,sad,0
16210,2894,surprised,0
16211,2894,neutral,0
16212,2896,angry,0
16213,2896,disgusted,0
16214,2896,fearful,0
16215,2896,happy,0
16216,2896,sad,0
16217,2896,surprised,0
16218,2896,neutral,0
16219,2898,angry,0
16220,2898,disgusted,0
16221,2898,fearful,0
16222,2898,happy,0
16223,2898,sad,0
16224,2898,surprised,0
16225,2898,neutral,0
16226,2899,angry,0
16227,2899,disgusted,0
16228,2899,fearful,0
16229,2899,happy,0
16230,2899,sad,0
16231,2899,surprised,0
16232,2899,neutral,0
16233,2900,angry,0
16234,2900,disgusted,0
16235,2900,fearful,0
16236,2900,happy,0
16237,2900,sad,0
16238,2900,surprised,0
16239,2900,neutral,0
16240,2901,angry,0
16241,2901,disgusted,0
